DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/email/__init__.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/backends/postgresql/client.py first seen with mtime 1730366947.013821
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/gettext.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/messages/constants.py first seen with mtime 1730366946.8568206
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/concurrent/__init__.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/templatetags/__init__.py first seen with mtime 1730366947.057821
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/email/generator.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/graphlib.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/asyncio/locks.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/admin/widgets.py first seen with mtime 1730366946.4998198
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/json/scanner.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/timesince.py first seen with mtime 1730366947.0728211
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/proiectdaw/ecommerce/forms.py first seen with mtime 1733258983.8661156
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/handlers/__init__.py first seen with mtime 1730366946.999821
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/templatetags/i18n.py first seen with mtime 1730366947.058821
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/asyncio/format_helpers.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/sqlparse/sql.py first seen with mtime 1730366946.2488194
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/subprocess.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/signal.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/asyncio/selector_events.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,981 autoreload File /usr/lib64/python3.12/email/mime/base.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/fields/generated.py first seen with mtime 1730366947.026821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/fields/files.py first seen with mtime 1730366947.026821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/urllib/error.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/checks/__init__.py first seen with mtime 1730366946.9948208
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1730366946.989821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/email/_encoded_words.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/serializers/__init__.py first seen with mtime 1730366947.005821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1730366946.9188209
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/hmac.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/_compat_pickle.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/datetime.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/pathlib.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/admin/options.py first seen with mtime 1730366946.4988198
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1730366946.7078204
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/admin/checks.py first seen with mtime 1730366946.49682
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/staticfiles/management/commands/__init__.py first seen with mtime 1730366946.990821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/email/base64mime.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1730366946.7078204
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/re/_casefix.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/forms/models.py first seen with mtime 1730366947.034821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/random.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/cache.py first seen with mtime 1730366947.064821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/checks/async_checks.py first seen with mtime 1730366946.9948208
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/mail/message.py first seen with mtime 1730366947.0008209
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/enums.py first seen with mtime 1730366947.022821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/utils.py first seen with mtime 1730366947.025821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/calendar.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/checks/security/csrf.py first seen with mtime 1730366946.996821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/sqlparse/filters/reindent.py first seen with mtime 1730366946.2508194
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/json/decoder.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/proiectdaw/manage.py first seen with mtime 1730367003.899942
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/email/utils.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/operator.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/constants.py first seen with mtime 1730366947.021821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/_markupbase.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/string.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/bisect.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/lib-dynload/_contextvars.cpython-312-x86_64-linux-gnu.so first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/queue.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/fields/related.py first seen with mtime 1730366947.027821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/views/generic/edit.py first seen with mtime 1730366947.0788212
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/psycopg2/_json.py first seen with mtime 1730903851.938177
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/urls/utils.py first seen with mtime 1730366947.0628211
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/lib-dynload/zlib.cpython-312-x86_64-linux-gnu.so first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/platform.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/urllib/parse.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/http/__init__.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/zoneinfo/_tzpath.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/backends/base/client.py first seen with mtime 1730366947.008821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/email/mime/__init__.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/asyncio/base_tasks.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/views/static.py first seen with mtime 1730366947.0758212
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/migrations/state.py first seen with mtime 1730366947.019821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/uuid.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/backends/__init__.py first seen with mtime 1730366947.0078208
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/functions/mixins.py first seen with mtime 1730366947.029821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/base64.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1730366946.8578205
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/functions/text.py first seen with mtime 1730366947.029821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/lib-dynload/_opcode.cpython-312-x86_64-linux-gnu.so first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/mail/__init__.py first seen with mtime 1730366947.0008209
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/migrations/operations/base.py first seen with mtime 1730366947.019821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/_os.py first seen with mtime 1730366947.063821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1730366947.070821
DEBUG 2024-12-04 16:26:41,982 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/translation/__init__.py first seen with mtime 1730366947.073821
DEBUG 2024-12-04 16:26:41,982 autoreload File /usr/lib64/python3.12/lib-dynload/unicodedata.cpython-312-x86_64-linux-gnu.so first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/asyncio/constants.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/sites/__init__.py first seen with mtime 1730366946.9568207
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/wsgi.py first seen with mtime 1730366946.992821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/views/generic/dates.py first seen with mtime 1730366947.0788212
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/textwrap.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/lib-dynload/_json.cpython-312-x86_64-linux-gnu.so first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/wsgiref/util.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/files/images.py first seen with mtime 1730366946.9978209
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/indexes.py first seen with mtime 1730366947.0238209
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/lib-dynload/array.cpython-312-x86_64-linux-gnu.so first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/functions/datetime.py first seen with mtime 1730366947.028821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/views/__init__.py first seen with mtime 1730366947.074821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/views/i18n.py first seen with mtime 1730366947.0758212
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/sqlparse/filters/others.py first seen with mtime 1730366946.2508194
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/email/iterators.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/asyncio/trsock.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/models/functions/math.py first seen with mtime 1730366947.028821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/conf/locale/__init__.py first seen with mtime 1730366946.4098196
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/checks/templates.py first seen with mtime 1730366946.995821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/checks/caches.py first seen with mtime 1730366946.9948208
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/template/defaulttags.py first seen with mtime 1730366947.053821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/messages/api.py first seen with mtime 1730366946.8568206
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/tempfile.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/lib-dynload/_heapq.cpython-312-x86_64-linux-gnu.so first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/email/_policybase.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/asyncio/exceptions.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/template/smartif.py first seen with mtime 1730366947.055821
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/asyncio/base_subprocess.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/forms/formsets.py first seen with mtime 1730366947.033821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/templatetags/static.py first seen with mtime 1730366947.058821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/sqlparse/engine/statement_splitter.py first seen with mtime 1730366946.2498193
DEBUG 2024-12-04 16:26:41,983 autoreload File /usr/lib64/python3.12/logging/__init__.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/backends/utils.py first seen with mtime 1730366947.0078208
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/files/storage/base.py first seen with mtime 1730366946.998821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/backends/base/introspection.py first seen with mtime 1730366947.008821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/sites/requests.py first seen with mtime 1730366946.957821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/migrations/operations/special.py first seen with mtime 1730366947.0208209
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/views/csrf.py first seen with mtime 1730366947.074821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/timezone.py first seen with mtime 1730366947.0728211
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/psycopg2/_ipaddress.py first seen with mtime 1730903851.940177
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/log.py first seen with mtime 1730366947.0698211
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/datastructures.py first seen with mtime 1730366947.064821
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/http/request.py first seen with mtime 1730366947.0498211
DEBUG 2024-12-04 16:26:41,983 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/template/autoreload.py first seen with mtime 1730366947.0528212
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1730366946.7078204
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/http/response.py first seen with mtime 1730366947.050821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/sqlparse/filters/output.py first seen with mtime 1730366946.2508194
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1730366946.990821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/backends/postgresql/schema.py first seen with mtime 1730366947.014821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/signals.py first seen with mtime 1730366946.9918208
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/forms/renderers.py first seen with mtime 1730366947.034821
DEBUG 2024-12-04 16:26:41,984 autoreload File /usr/lib64/python3.12/asyncio/coroutines.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/html.py first seen with mtime 1730366947.0688212
DEBUG 2024-12-04 16:26:41,984 autoreload File /usr/lib64/python3.12/zoneinfo/__init__.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/backends/postgresql/psycopg_any.py first seen with mtime 1730366947.014821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/utils/text.py first seen with mtime 1730366947.071821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1730366946.9188209
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/template/loaders/filesystem.py first seen with mtime 1730366947.057821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/asgiref/sync.py first seen with mtime 1730366946.3198195
DEBUG 2024-12-04 16:26:41,984 autoreload File /usr/lib64/python3.12/pprint.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1730366946.990821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/psycopg2/_psycopg.cpython-312-x86_64-linux-gnu.so first seen with mtime 1730903851.940177
DEBUG 2024-12-04 16:26:41,984 autoreload File /usr/lib64/python3.12/functools.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/template/loaders/cached.py first seen with mtime 1730366947.057821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/urls/resolvers.py first seen with mtime 1730366947.0628211
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/conf/global_settings.py first seen with mtime 1730366946.4078197
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/core/management/commands/__init__.py first seen with mtime 1730366947.002821
DEBUG 2024-12-04 16:26:41,984 autoreload File /usr/lib64/python3.12/inspect.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/forms/boundfield.py first seen with mtime 1730366947.032821
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/forms/fields.py first seen with mtime 1730366947.033821
DEBUG 2024-12-04 16:26:41,984 autoreload File /usr/lib64/python3.12/contextlib.py first seen with mtime 1727740800.0
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/db/transaction.py first seen with mtime 1730366947.0078208
DEBUG 2024-12-04 16:26:41,984 autoreload File /home/tpopescu/Documents/Workspace/Facultate/DAW/proiect/venv/lib/python3.12/site-packages/django/views/decorators/csrf.py first seen with mtime 1730366947.076821
